ArtistName,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,TitleofWork,EditionNumber,YearofPublication,PartinText,ChapterTitle,StartDateofWork,EndDateofWork,Circa,Medium,HeightofActualWork(in),HeightofActualWork(cm),WidthofActualWork(in),WidthofActualWork(cm),HeightofWorkinJanson(in inches),HeightofWorkinJanson(cm),WidthofWorkinJanson(in),WidthofWorkinJanson(cm),LengthofText(in),LengthofText(cm),WidthofText(in),WidthofText(cm),AreaActualWork(cm^2),AreaWorkinJanson(cm^2),AreaTextinJanson(cm^2),AreaRatioWork/Figure,WorkinTextinColor,LocationasCataloguedinJanson,,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,Napoleon at Arcole,1,1963,4,Neoclassicism and Romanticism,1796,1796,0,Oil on canvas,29.5,74.93,23,58.42,4,10.16,3,7.62,3.5,8.89,3.25,8.255,4377.4106,77.4192,73.38695,56.54166667,0,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,Napoleon at Arcole,1.1,1969,4,Neoclassicism and Romanticism,1796,1796,0,Oil on canvas,29.5,74.93,23,58.42,4,10.16,3,7.62,3.5,8.89,3.25,8.255,4377.4106,77.4192,73.38695,56.54166667,0,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,Napoleon at Arcole,2,1977,4,Neoclassicism and Romanticism,1796,1796,0,Oil on canvas,29.5,74.93,23,58.42,4.125,10.4775,3.25,8.255,3.5,8.89,3.25,8.255,4377.4106,86.4917625,73.38695,50.61072261,0,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,Napoleon at Arcole,3,1986,4,Neoclassicism and Romanticism,1796,1796,0,Oil on canvas,29.5,74.93,23,58.42,4.375,11.1125,3.5,8.89,3.5,8.89,3.5,8.89,4377.4106,98.790125,79.0321,44.31020408,0,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,Napoleon at Arcole,4,1991,4,Neoclassicism and Romanticism,1796,1796,0,Oil on canvas,29.5,74.93,23,58.42,4.375,11.1125,3.5,8.89,4.5,11.43,3.5,8.89,4377.4106,98.790125,101.6127,44.31020408,1,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,Napoleon at Arcole,5,1995,4,Neoclassicism and Romanticism,1796,1796,0,Oil on canvas,29.5,74.93,23,58.42,4.25,10.795,3.375,8.5725,4.5,11.43,3.5,8.89,4377.4106,92.5401375,101.6127,47.30283224,1,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,"Napoleon in the Pesthouse at Jaffa, 11 March 1799",6,2001,4,Neoclassicism and Romanticism,1804,1804,0,Oil on canvas,209.5,532.13,283.5,720.09,5.125,13.0175,7.125,18.0975,8,20.32,3.5,8.89,383181.4917,235.5842063,180.6448,1626.516046,1,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,"Napoleon in the Pesthouse at Jaffa, 11 March 1799",7,2007,4,Art in the Age of the Romanticism,1804,1804,0,Oil on canvas,209.5,532.13,283.5,720.09,5.125,13.0175,7.125,18.0975,10,25.4,3.5,8.89,383181.4917,235.5842063,225.806,1626.516046,1,"The Louvre, Paris, France",,,,,
Antoine Jean Gros,21,French,Male,White,Not Hispanic or Latinx,"Napoleon in the Pesthouse at Jaffa, 11 March 1799",8,2011,4,Art in the Age of the Romanticism,1804,1804,0,Oil on canvas,109.5,278.13,283.5,720.09,5.125,13.0175,7.125,18.0975,9.75,24.765,3.5,8.89,200278.6317,235.5842063,220.16085,850.1360719,1,"The Louvre, Paris, France",,,,,
Anton Raphael Mengs,22,German,Male,White,Not Hispanic or Latinx,Parnassus,7,2007,4,Art in the Age of the Enlightenment,1761,1761,0,Ceiling fresco,,,,,3.625,9.2075,6.5,16.51,4.75,12.065,3.5,8.89,0,152.015825,107.25785,0,1,"Villa Albani, Rome, Italy",,,,,
Anton Raphael Mengs,22,German,Male,White,Not Hispanic or Latinx,Parnassus,8,2011,4,Art in the Age of the Enlightenment,1761,1761,0,Fresco,,,,,5.125,13.0175,7.625,19.3675,5,12.7,3.5,8.89,0,252.1164313,112.903,0,1,"Villa Albani, Rome",,,,,
Antonio Sant'Elia,23,Italian,Male,White,Not Hispanic or Latinx,The New City,7,2007,4,Towards Abstraction: The Modernist Revolution,1914,1914,0,Ink and black pencil on yellow paper,20.625,52.3875,20.25,51.435,4.75,12.065,3.25,8.255,2,5.08,3.5,8.89,2694.551063,99.596575,45.1612,27.05465587,1,Private Collection,,,,,
Arshile Gorky,24,Armenian-American,Male,White,Not Hispanic or Latinx,The Liver Is the Cock's Comb,2,1977,4,Twentieth-Century Painting and Sculpture,1944,1944,0,Oil on canvas,72,182.88,98,248.92,7.25,18.415,9.625,24.4475,3.25,8.255,3.25,8.255,45522.4896,450.2007125,68.145025,101.1159875,1,"The Albright-Knox Art Gallery, Buffalo, NY, US",,,,,
Arshile Gorky,24,Armenian-American,Male,White,Not Hispanic or Latinx,The Liver Is the Cock's Comb,3,1986,4,Twentieth-Century Painting and Sculpture,1944,1944,0,Oil on canvas,72,182.88,98,248.92,7.25,18.415,9.625,24.4475,3,7.62,3.5,8.89,45522.4896,450.2007125,67.7418,101.1159875,1,"The Albright-Knox Art Gallery, Buffalo, NY, US",,,,,
Arshile Gorky,24,Armenian-American,Male,White,Not Hispanic or Latinx,The Liver Is the Cock's Comb,4,1991,4,Twentieth-Century Painting  ,1944,1944,0,Oil on canvas,73.25,186.055,98,248.92,4.25,10.795,5.75,14.605,3,7.62,3.5,8.89,46312.8106,157.660975,67.7418,293.7493606,1,"The Albright-Knox Art Gallery, Buffalo, NY, US",,,,,
Arshile Gorky,24,Armenian-American,Male,White,Not Hispanic or Latinx,The Liver Is the Cock's Comb,5,1995,4,Twentieth-Century Painting  ,1944,1944,0,Oil on canvas,73.25,186.055,98,248.92,4.25,10.795,5.625,14.2875,3.25,8.255,3.5,8.89,46312.8106,154.2335625,73.38695,300.2771242,1,"Albright-Knox Art Gallery, Buffalo, NY, US",,,,,
Arshile Gorky,24,Armenian-American,Male,White,Not Hispanic or Latinx,The Liver Is the Cock's Comb,6,2001,4,Twentieth-Century Painting  ,1944,1944,0,Oil on canvas,73.25,186.055,98,248.92,4.25,10.795,5.75,14.605,3,7.62,3.5,8.89,46312.8106,157.660975,67.7418,293.7493606,1,"Albright-Knox Art Gallery, Buffalo, New York, NY, US",,,,,
Arshile Gorky,24,Armenian-American,Male,White,Not Hispanic or Latinx,The Liver Is the Cock's Comb,7,2007,4,Postwar to Postmodern,1944,1944,0,Oil on canvas,72.25,183.515,98,248.92,4.25,10.795,5.625,14.2875,8.5,21.59,3.5,8.89,45680.5538,154.2335625,191.9351,296.1777778,1,"Albright-Knox Art Gallery, Buffalo, NY, US",,,,,
Arshile Gorky,24,Armenian-American,Male,White,Not Hispanic or Latinx,The Liver Is the Cock's Comb,8,2011,4,Postwar to Postmodern,1944,1944,0,Oil on canvas,72.25,183.515,98,248.92,4.875,12.3825,6.5,16.51,9.25,23.495,3.5,8.89,45680.5538,204.435075,208.87055,223.4477318,1,"Albright-Knox Art Gallery, Buffalo, NY, US",,,,,
Arthur Dove,25,American,Male,White,Not Hispanic or Latinx,Foghorns,4,1991,4,Twentieth-Century Painting  ,1929,1929,0,Oil on canvas,18,45.72,26,66.04,2.375,6.0325,3.375,8.5725,2.5,6.35,3.5,8.89,3019.3488,51.71360625,56.4515,58.38596491,1,"Colorado Springs Fine Arts Center, Colorado Springs, CO, US",,,,,
Arthur Dove,25,American,Male,White,Not Hispanic or Latinx,Foghorns,5,1995,4,Twentieth-Century Painting  ,1929,1929,0,Oil on canvas,18,45.72,26,66.04,2.375,6.0325,3.375,8.5725,2.375,6.0325,3.5,8.89,3019.3488,51.71360625,53.628925,58.38596491,1,Colorade Springs Fine Arts Center,,,,,
Arthur Dove,25,American,Male,White,Not Hispanic or Latinx,Foghorns,6,2001,4,Twentieth-Century Painting  ,1929,1929,0,Oil on canvas,18,45.72,26,66.04,2.375,6.0325,3.375,8.5725,2.5,6.35,3.5,8.89,3019.3488,51.71360625,56.4515,58.38596491,1,Colorado Springs Fine Arts Center,,,,,
Arthur Dove,25,American,Male,White,Not Hispanic or Latinx,Plant Forms,7,2007,4,Towards Abstraction: The Modernist Revolution,1912,1912,1,Pastel on canvas,17.25,43.815,23.875,60.6425,3.625,9.2075,4.875,12.3825,4.5,11.43,3.5,8.89,2657.051138,114.0118688,101.6127,23.30503979,1,"Whitney Museum of American Art, New York, NY, US",,,,,
Arthur Dove,25,American,Male,White,Not Hispanic or Latinx,Plant Forms,8,2011,4,Towards Abstraction: The Modernist Revolution,1912,1912,1,Pastel on canvas,17.25,43.815,23.875,60.6425,4.75,12.065,6.25,15.875,6,15.24,3.5,8.89,2657.051138,191.531875,135.4836,13.87263158,1,"The Whitney Museum of American Art, New York, NY, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,1.1,1969,4,Post-Impressionism ,1892,1892,0,Pen drawing,,,,,6.25,15.875,3.25,8.255,3.25,8.255,3.25,8.255,0,131.048125,68.145025,0,0,"Princeton University Library, Princeton, NJ, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,2,1977,4,Post-Impressionism ,1892,1892,0,Pen drawing,,,,,6.25,15.875,3.25,8.255,3.25,8.255,3.25,8.255,0,131.048125,68.145025,0,0,"Princeton University Library, Princeton, NJ, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,3,1986,4,Post-Impressionism ,1892,1892,0,Pen drawing,,,,,5.875,14.9225,3.125,7.9375,3.25,8.255,3.5,8.89,0,118.4473438,73.38695,0,0,"Princeton University Library, Princeton, NJ, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,4,1991,4,Post-Impressionism ,1892,1892,0,Pen drawing,,,,,5.875,14.9225,3.0625,7.77875,3,7.62,3.5,8.89,0,116.0783969,67.7418,0,0,"Princeton University Library, Princeton, NJ, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1892,1892,0,Pen drawing,,,,,6,15.24,3,7.62,2.75,6.985,3.5,8.89,0,116.1288,62.09665,0,1,"Princeton University Library, Princton, NJ, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1892,1892,0,Pen drawing,10.9375,27.78125,5.8125,14.76375,5.875,14.9225,3.125,7.9375,3.25,8.255,3.5,8.89,410.1554297,118.4473438,73.38695,3.462765957,0,"Aubrey Beardsley Collection. Princeton University Library, NJ, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,7,2007,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1892,1892,0,Pen drawing,11,27.94,6,15.24,4.875,12.3825,2.75,6.985,3.75,9.525,3.5,8.89,425.8056,86.4917625,84.67725,4.923076923,0,"Princeton University Library, New Jersey, US",,,,,
Aubrey Beardsley,26,British,Male,White,Not Hispanic or Latinx,Salomé,8,2011,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1892,1892,0,Pen drawing,11,27.94,6,15.24,4.75,12.065,2.75,6.985,5.25,13.335,3.5,8.89,425.8056,84.274025,118.54815,5.052631579,0,"Aubrey Beardsley Collection. Princeton University Library, NJ, US",,,,,
Audrey Flack,27,American,Female,White,Not Hispanic or Latinx,Queen,3,1986,4,Twentieth-Century Painting and Sculpture,1975,1976,0,Acrylic on canvas,80,203.2,80,203.2,6.5,16.51,6.5,16.51,4.5,11.43,3.5,8.89,41290.24,272.5801,101.6127,151.4792899,1,Private Collection,,,,,
Audrey Flack,27,American,Female,White,Not Hispanic or Latinx,Queen,4,1991,4,Twentieth-Century Painting  ,1975,1976,0,Acrylic on canvas,80,203.2,80,203.2,4.625,11.7475,4.625,11.7475,4,10.16,3.5,8.89,41290.24,138.0037563,90.3224,299.1964938,1,"Private Collection. Courtesy Louis K. Meisel Gallery, New York, NY, US",,,,,
Audrey Flack,27,American,Female,White,Not Hispanic or Latinx,Queen,5,1995,4,Twentieth-Century Painting  ,1975,1976,0,Acrylic on canvas,80,203.2,80,203.2,4.5,11.43,4.5,11.43,4,10.16,3.5,8.89,41290.24,130.6449,90.3224,316.0493827,1,"Private collection. Courtesy Louis K. Meisel Gallery, New York, NY, US",,,,,
Audrey Flack,27,American,Female,White,Not Hispanic or Latinx,Queen,6,2001,4,Twentieth-Century Painting  ,1975,1976,0,Acrylic on canvas,80,203.2,80,203.2,4.5,11.43,4.5,11.43,3.75,9.525,3.5,8.89,41290.24,130.6449,84.67725,316.0493827,1,Private collection,,,,,
August Sander,28,German,Male,White,Not Hispanic or Latinx,"Pastry Cook, Cologne",3,1986,4,Twentieth-Century Photography,1928,1928,0,Photograph,,,,,5.125,13.0175,3.5,8.89,2.25,5.715,3.5,8.89,0,115.725575,50.80635,0,0,"August Sander Aarchive and Sander Gallery, New York, NY, US",,,,,
August Sander,28,German,Male,White,Not Hispanic or Latinx,"Pastry Cook, Cologne",4,1991,4,Twentieth-Century Photography,1928,1928,0,Photograph,,,,,5,12.7,3.5,8.89,2.25,5.715,3.5,8.89,0,112.903,50.80635,0,0,"Courtesy of Auguest Sander Archive and Sander Gallery, Inc., New York, NY, US",,,,,
August Sander,28,German,Male,White,Not Hispanic or Latinx,"Pastry Cook, Cologne",5,1995,4,Twentieth-Century Photography,1928,1928,0,Photograph,,,,,5.125,13.0175,3.375,8.5725,2.25,5.715,3.5,8.89,0,111.5925188,50.80635,0,0,"August Sander Archive and Sander Gallery Inc., New York, NY, US",,,,,
August Sander,28,German,Male,White,Not Hispanic or Latinx,"Pastry Cook, Cologne",6,2001,4,Twentieth-Century Photography,1928,1928,0,Photograph,,,,,5,12.7,3.5,8.89,2,5.08,3.5,8.89,0,112.903,45.1612,0,0,"Archiv/SK-stiftung Kultur, Cologne, Germany",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Le Moulin de la Galette,1,1963,4,Realism and Impressionism,1876,1876,0,Oil on canvas,51.5,130.81,69,175.26,3.875,9.8425,5.25,13.335,1.5,3.81,3.25,8.255,22925.7606,131.2497375,31.45155,174.6728111,0,"The Musée d'Orsay, Paris, France",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Le Moulin de la Galette,1.1,1969,4,Realism and Impressionism,1876,1876,0,Oil on canvas,51.5,130.81,69,175.26,3.875,9.8425,5.25,13.335,1.5,3.81,3.25,8.255,22925.7606,131.2497375,31.45155,174.6728111,0,"The Musée d'Orsay, Paris, France",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Le Moulin de la Galette,2,1977,4,Realism and Impressionism,1876,1876,0,Oil on canvas,51.5,130.81,69,175.26,4,10.16,5.25,13.335,1.75,4.445,3.25,8.255,22925.7606,135.4836,36.693475,169.2142857,0,"The Louvre, Paris, France",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Le Moulin de la Galette,3,1986,4,Realism and Impressionism,1876,1876,0,Oil on canvas,51.5,130.81,69,175.26,5.375,13.6525,7.125,18.0975,1.5,3.81,3.5,8.89,22925.7606,247.0761188,33.8709,92.78824969,1,"The Louvre, Paris, France",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Le Moulin de la Galette,4,1991,4,Realism and Impressionism,1876,1876,0,Oil on canvas,51.5,130.81,69,175.26,4.375,11.1125,5.75,14.605,1.5,3.81,3.5,8.89,22925.7606,162.2980625,33.8709,141.2571429,1,"Musée d'Orsay, Paris, France",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Le Moulin de la Galette,5,1995,4,Realism and Impressionism,1876,1876,0,Oil on canvas,51.5,130.81,69,175.26,4.375,11.1125,5.75,14.605,2.25,5.715,3.5,8.89,22925.7606,162.2980625,50.80635,141.2571429,1,"Musée d'Orsay, Paris, France",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Luncheon of the Boating Party,6,2001,4,Realism and Impressionism,1881,1881,0,Oil on canvas,51,129.54,68,172.72,5.375,13.6525,7.125,18.0975,3.75,9.525,3.5,8.89,22374.1488,247.0761188,84.67725,90.55569155,1,"The Phillips Collection, Washington, DC, US",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Luncheon of the Boating Party,7,2007,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1881,1881,0,Oil on canvas,51,129.54,68,172.72,4,10.16,5.25,13.335,7.75,19.685,3.5,8.89,22374.1488,135.4836,174.99965,165.1428571,1,"The Phillips Collection, Washington, DC, US",,,,,
Auguste Renoir,29,French,Male,White,Not Hispanic or Latinx,Luncheon of the Boating Party,8,2011,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1881,1881,0,Oil on canvas,51,129.54,68,172.72,4.5,11.43,6.125,15.5575,7.5,19.05,3.5,8.89,22374.1488,177.822225,169.3545,125.8231293,1,"The Philips Collection, Washington, DC, US",,,,,
Augustus Washington,30,American,Male,Black or African American,Not Hispanic or Latinx,John Brown,7,2007,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1846,1847,1,Quarterplate daguerreotype,3.9,9.906,3.25,8.255,3.75,9.525,3.125,7.9375,3.5,8.89,3.5,8.89,81.77403,75.6046875,79.0321,1.0816,0,"National Portrait Gallery, Smithsonian Institution, Washington, DC",,,,,
Augustus Washington,30,American,Male,Black or African American,Not Hispanic or Latinx,John Brown,8,2011,4,"The Age of Positivism: Realism, Impressionism, and the Pre-Raphealites",1846,1847,1,Quarter-plate daguerreotype,3.9,9.906,3.25,8.255,4.5,11.43,3.625,9.2075,5.75,14.605,3.5,8.89,81.77403,105.241725,129.83845,0.7770114943,0,"National Portrait Gallery, Smithsonian Institute, Washington, DC, US",,,,,
Barbara Kruger,31,American,Female,White,Not Hispanic or Latinx,You Are a Captive Audience,5,1995,4,Post-Modernism,1983,1983,0,Gelatin-silver print,48,121.92,37.75,95.885,4.375,11.1125,3.5,8.89,2.25,5.715,3.5,8.89,11690.2992,98.790125,50.80635,118.3346939,1,"Courtesy of the artist and Annina Nosei Gallery, New York, NY, US",,,,,
Barbara Kruger,31,American,Female,White,Not Hispanic or Latinx,You Are a Captive Audience,6,2001,4,Post-Modernism,1983,1983,0,Gelatin-silver print,48,121.92,37.75,95.885,4.375,11.1125,3.375,8.5725,2.625,6.6675,3.5,8.89,11690.2992,95.26190625,59.274075,122.7174603,1,N/A,,,,,
Barbara Kruger,31,American,Female,White,Not Hispanic or Latinx,You Are a Captive Audience,7,2007,4,The Postmodern Era,1983,1983,0,Gelatin-silver print,48,121.92,37.75,95.885,5,12.7,3.875,9.8425,4.75,12.065,3.5,8.89,11690.2992,124.99975,107.25785,93.52258065,0,"Mary Boone Gallery, NY, US",,,,,
Barbara Kruger,31,American,Female,White,Not Hispanic or Latinx,Untitled (We Won't Plat Nature to Your Culture),8,2011,4,The Postmodern Era,1983,1983,0,Photograph,73,185.42,49,124.46,5.625,14.2875,3.625,9.2075,8.75,22.225,3.5,8.89,23077.3732,131.5521563,197.58025,175.4237548,1,"Courtesy Mary Boone Gallery, NY, US",,,,,
Barnett Newman,32,American,Male,White,Not Hispanic or Latinx,Vir Heroicus Sublimis,7,2007,4,Postwar to Postmodern,1950,1951,0,Oil on canvas,95.375,242.2525,213.25,541.655,3.125,7.9375,7.25,18.415,3.25,8.255,3.5,8.89,131217.2779,146.1690625,73.38695,897.7089655,1,"The Museum of Modern Art, New York, NY, US",,,,,
Ben Nicholson,33,British,Male,White,Not Hispanic or Latinx,Painted Relief,4,1991,4,Twentieth-Century Painting  ,1939,1939,0,"Synthetic board mountd on plywood, painted",32.875,83.5025,45,114.3,2.625,6.6675,3.325,8.4455,2.5,6.35,3.5,8.89,9544.33575,56.31037125,56.4515,169.4951665,1,"The Museum of Modern Art, New York, NY, US",,,,,
Ben Nicholson,33,British,Male,White,Not Hispanic or Latinx,Painted Relief,5,1995,4,Twentieth-Century Painting  ,1939,1939,0,"Synthetic board mounted on plywood, painted",32.875,83.5025,45,114.3,2.625,6.6675,3.375,8.5725,2.25,5.715,3.5,8.89,9544.33575,57.15714375,50.80635,166.984127,1,"The Museum of Modern Art, New York, NY, US",,,,,
Ben Nicholson,33,British,Male,White,Not Hispanic or Latinx,Painted Relief,6,2001,4,Twentieth-Century Painting  ,1939,1939,0,"Synthetic board mounted on plywood, painted",32.875,83.5025,45,114.3,2.625,6.6675,3.5,8.89,2,5.08,3.5,8.89,9544.33575,59.274075,45.1612,161.0204082,1,"The Museum of Modern Art, New York, NY, US",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,1,1963,4,Neoclassicism and Romanticism,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,4,10.16,5.25,13.335,6.5,16.51,3.25,8.255,32245.0968,135.4836,136.29005,238,0,"National Gallery of Canada, Ottawa, Canada",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,1.1,1969,4,Neoclassicism and Romanticism,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,4,10.16,5.25,13.335,6.5,16.51,3.25,8.255,32245.0968,135.4836,136.29005,238,0,"National Gallery of Canada, Ottawa, Canada",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,2,1977,4,Neoclassicism and Romanticism,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,3.75,9.525,5.25,13.335,6.75,17.145,3.25,8.255,32245.0968,127.015875,141.531975,253.8666667,0,"National Gallery of Canada, Ottawa, Canada",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,3,1986,4,Neoclassicism and Romanticism,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,3.875,9.8425,5.125,13.0175,6.5,16.51,3.5,8.89,32245.0968,128.1247438,146.7739,251.6695515,0,"National Gallery of Canada, Ottawa, Canada",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,4,1991,4,Neoclassicism and Romanticism,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,3.5,8.89,5,12.7,6.25,15.875,3.5,8.89,32245.0968,112.903,141.12875,285.6,1,"National Gallery of Canada, Ottawa, Canada",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,5,1995,4,Neoclassicism and Romanticism,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,3.5,8.89,5,12.7,6.5,16.51,3.5,8.89,32245.0968,112.903,146.7739,285.6,1,"National Gallery of Canada, Ottawa, CA",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,6,2001,4,Neoclassicism and Romanticism,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,3.5,8.89,5,12.7,6.75,17.145,3.5,8.89,32245.0968,112.903,152.41905,285.6,1,"National Gallery of Canada, Ottawa, CA",,,,,
Benjamin West,34,American,Male,White,Not Hispanic or Latinx,The Death of General Wolfe,7,2007,4,Art in the Age of the Enlightenment,1770,1770,0,Oil on canvas,59.5,151.13,84,213.36,5.25,13.335,7.5,19.05,12.25,31.115,3.5,8.89,32245.0968,254.03175,276.61235,126.9333333,1,"National Gallery of Canada, Ottawa, CA",,,,,
